,sport,school,coach
744,football,Concord,Greg Mitchell
745,football,Dover,Rudy Simonetti
746,football,Hodgson Vo-Tech,Dave Collins
747,football,Milford,Shaun Strickland
748,football,Mount Pleasant,Randy Holmes
749,football,Polytech,Kevin Smith
750,football,Salesianum,bill dinardo
751,football,Smyrna,Michael Judy
752,football,St. Georges Tech,John Wilson
753,football,Sussex Central,John Wells
754,football,Sussex Tech,Mark Quillin
755,football,Archmere Academy,John Bellace
756,football,Brandywine,Isaiah Mays
757,football,Christiana,Virgil Rush
758,football,Conrad Science,Bob Wolford
759,football,Delmar,David Hearn
760,football,Dickinson,Paul Lasorsa
761,football,DuPont,Zebulun Blum
762,football,Glasgow,"Ernest ""Tink"" Cunningham Jr."
763,football,Howard,Dan Ritter
764,football,Indian River,David Grise
765,football,Lake Forest,Fred Johnson
766,football,McKean,Matt Carre
767,football,Newark,Butch Simpson
768,football,Red Lion Christian Academy,Paul Robinson
769,football,Seaford,Darnell Savage
770,football,St. Andrew's,Patrick Moffitt
771,football,St. Mark's,Joe Wright
772,football,Tatnall,Joseph Russell
773,football,Tower Hill,Kevin Waesco
774,football,Wilmington Charter,Tyran Rice
775,football,Wilmington Friends,Robert Tattersall
776,football,Appoquinimink,Brian Timpson
777,football,Concord,Greg Mitchell
778,football,Hodgson Vo-Tech,Dave Collins
779,football,Mount Pleasant,Randy Holmes
780,football,Salesianum,bill dinardo
781,football,St. Georges Tech,John Wilson
782,football,Brandywine,Isaiah Mays
783,football,Christiana,Virgil Rush
784,football,Dickinson,Paul Lasorsa
785,football,DuPont,Zebulun Blum
786,football,Glasgow,"Ernest ""Tink"" Cunningham Jr."
787,football,Howard,Dan Ritter
788,football,McKean,Matt Carre
789,football,Archmere Academy,John Bellace
790,football,Conrad Science,Bob Wolford
791,football,Red Lion Christian Academy,Paul Robinson
792,football,Bell,Daniel Tyson
793,football,Cardozo,ISIAH HARRIS JR
794,football,KIPP College Prep,Trey Walker
795,football,Maret,mike engelberg
796,football,McKinley Tech,"Christopher S Goodwin, Sr"
797,football,Parkside,Kevin Nesbitt
798,football,Paul Public Charter International,Robby C. Preston
799,football,Richard Wright Public Charter School,Morgan Taylor
800,football,Ron Brown,Lionel Rodgers
801,football,Sidwell Friends,John Simon
802,football,Archbishop Carroll,Robert Harris
803,football,Ballou,Minoso Rodgers
804,football,Dunbar,Maurice Vaughn
805,football,Eastern,Anthony Drummond
806,football,Friendship Collegiate Academy,Mike Hunter
807,football,Roosevelt,chris harden
808,football,Wilson,Mark Martin
809,football,Ballou,Minoso Rodgers
810,football,Dunbar,Maurice Vaughn
811,football,Eastern,Anthony Drummond
812,football,Roosevelt,chris harden
813,football,Wilson,Mark Martin
814,football,Bell,Daniel Tyson
815,football,Cardozo,ISIAH HARRIS JR
816,football,McKinley Tech,"Christopher S Goodwin, Sr"
817,football,Archbishop Carroll,Robert Harris
818,football,Friendship Collegiate Academy,Mike Hunter
819,football,Maret,mike engelberg
820,football,Sidwell Friends,John Simon
821,football,KIPP College Prep,Trey Walker
822,football,Parkside,Kevin Nesbitt
823,football,Paul Public Charter International,Robby C. Preston
824,football,Baker,Matt Brunson
825,football,Bell,Joey Whittington
826,football,Bozeman,Jason Griffin
827,football,Branford,Tim Clark
828,football,Bronson,Russell Holley
829,football,Chiefland,Aaron Richardson
830,football,Chipley,blake Wilson
831,football,Cottondale,Chris Obert
832,football,Crescent City,Clarence Williams
833,football,Fort Meade,Jemalle Cornelius
834,football,Fort White,Demetric Jackson
835,football,Hawthorne,Cornelius Ingram
836,football,Jefferson County,Leroy Smith
837,football,Newberry,Richard Vester
838,football,Northview,Derek Marshman
839,football,Sneads,Bill Thomas
840,football,Taylor County,Eddie Metcalf
841,football,Trenton,Ben Jacqmein
842,football,Vernon,Gerald Tranquille
843,football,Wewahitchka,Bobby Johns
844,football,Wildwood,Vincent Brown Sr.
845,football,Admiral Farragut,Mary Rice
846,football,Aucilla Christian,Colby Roberts
847,football,Cambridge Christian,Chad Walker
848,football,Carrollwood Day,Mark Jones
849,football,Champagnat Catholic,Hector Clavijo
850,football,Community School of Naples,Paul Selvidio
851,football,Eagle's View,Frank Andrea
852,football,First Baptist Academy,Billy Sparacio
853,football,Florida A&M,Cedric Jones
854,football,Foundation Academy,Brad Lord
855,football,Glades Day,Joe Guethle
856,football,Halifax Academy,Shamus Dougherty
857,football,Indian Rocks Christian,Taylor Andres
858,football,Keswick Christian,Phil Hayford
859,football,Maclay,Lance Ramer
860,football,Marathon,Mac Childress
861,football,Miami Christian,Nick Turnbull
862,football,Neumann,Damon Jones
863,football,North Florida Christian,Steve Price
864,football,Northside Christian,Mike Alstott
865,football,Oak Hall,Rj Fuhr
866,football,Orangewood Christian,Bill Gierke
867,football,Rocky Bayou Christian,Josh Childers
868,football,Saint Francis Catholic,Scott McDaniel
869,football,Seffner Christian,Travis Puleo
870,football,Southwest Florida Christian,Bill Moore
871,football,St. John Lutheran,Carlos Burrows
872,football,St. Joseph Academy,Brannon Tidwell
873,football,St. Petersburg Catholic,Jay Davis
874,football,Trinity Christian Academy,Troy Rayburn
875,football,University Christian,David Penland
876,football,Victory Christian Academy,Kendrick Stewart
877,football,Westminster Academy,Tommy Lewis
878,football,Andrew Jackson,antione atwater
879,football,Baldwin,Steve Shields
880,football,Benjamin,Eric Kresser
881,football,Berkeley Prep,Dominick Ciao
882,football,Bishop Verot,John Mohring
883,football,Calvary Christian,Reggie Crume
884,football,Calvary Christian Academy,kirk hoza
885,football,Cardinal Newman,Dan Burack
886,football,Chaminade-Madonna,Dameon Jones
887,football,Clearwater Central Catholic,Chris Harvey
888,football,Edison,Trevor Harris
889,football,Episcopal School of Jacksonville,Mark Brunell
890,football,Florida State University High School,Jarrod Hickman
891,football,Frostproof,Shannon Benton
892,football,Holy Trinity Episcopal Academy,Nate Hooks
893,football,Interlachen,Matt Yancey
894,football,John Carroll Catholic,Mickey Groody
895,football,King's Academy,Keith Allen
896,football,Lakeland Christian,Daniel Williams
897,football,Melbourne Central Catholic,Walter Ramsay
898,football,Palmer Trinity,Mark Reese
899,football,Pensacola Catholic,Matt Adams
900,football,Saint Andrew's,Jimmy Robertson
901,football,Somerset Academy Silver Palms,Javi Valdes
902,football,Somerset Academy South Homestead,Andre' Daniels
903,football,St. John Paul II Academy,Larry Brannon
904,football,Taylor,Antuarn Williams
905,football,The First Academy,Leroy Kinard
906,football,Trinity Catholic,John Brantley
907,football,Trinity Christian Academy,Brett Clark
908,football,Trinity Prep,Mike Kruczek
909,football,Walton,Bobby Moore
910,football,Westminster Christian,Casey Watkins
911,football,American Heritage,Brian Sheridan
912,football,Astronaut,justin worden
913,football,Avon Park,Lee Albritton
914,football,Bay,Mike Watkins
915,football,Bolles,Matt Toblin
916,football,Booker T. Washington,Gerald Cox
917,football,Bradford,Brian Tomlinson
918,football,Carol City,Dee Jay
919,football,Cocoa,Ryan Schneider
920,football,Coral Springs Charter,Matt Garris
921,football,Cypress Creek,Michael Johnson
922,football,Fernandina Beach,jude swearingen
923,football,Glades Central,Rashad Jackson
924,football,Gulliver Prep,Earl Sims
925,football,Hudson,Timothy Hicks
926,football,Keystone Heights,Charles Dickinson
927,football,Lake Highland Prep,Ben Bullock
928,football,Lakewood,Cory Moore
929,football,Lemon Bay,Don Southwell
930,football,Marianna,John Donaldson
931,football,North Bay Haven Academy,Andy Siegal
932,football,North Broward Prep,Josh Krulik
933,football,Palatka,Willie Fells
934,football,Pine Crest,Bill Ruhl
935,football,Rutherford,William Tillman
936,football,Santa Fe,Jared Allen
937,football,Somerset Academy - Canyons,Alex Gonzalez
938,football,South Sumter,Ty Lawrence
939,football,South Walton,Phil Tisa
940,football,Space Coast,Matt Diesel
941,football,Tampa Catholic,Jeris McIntyre
942,football,Tenoroc,Laroni Gallishaw
943,football,The Villages Charter,Richard Pettus
944,football,Umatilla,Charlie Cerney
945,football,American Heritage,Pat Surtain
946,football,Atlantic,Blake Hillman
947,football,Baker County,Jamie Rodgers
948,football,Bayshore,Jamaal Sanders
949,football,Belleview,Adam Martin
950,football,Bishop Moore,Matt Hedrick
951,football,Booker,Dumaka Atkins
952,football,Chamberlain,Jason Lane
953,football,Choctawhatchee,Greg Thomas
954,football,Citrus,McKinley Franklin
955,football,Coconut Creek,Gerald Cox
956,football,Crystal River,Cliff Lohrey
957,football,Cypress Lake,Richard Rode
958,football,DeSoto County,Bumper Hay
959,football,Dunnellon,Price Harris
960,football,Eastside,cedderick daniels
961,football,Eau Gallie,Chris Sands
962,football,Estero,Darren Nelson
963,football,Eustis,Frank Scott
964,football,Gibbs,Louis Murphy
965,football,Gulf,Bruno Buonsanto
966,football,Hallandale,Herman Lovett
967,football,Hardee,Brian Kemp
968,football,Hernando,Robert Kazmier
969,football,Jensen Beach,Tim Caffey
970,football,Jesuit,Matt Thompson
971,football,Jones,elijah williams
972,football,Key West,John Hughes
973,football,LaBelle,Chris Siner
974,football,Lake Region,David Spell
975,football,Lake Wales,TaVaris Johnson
976,football,Lake Weir,Eoghan Cullen
977,football,Leesburg,mark oates
978,football,Mariner,Travis Smith
979,football,Menendez,Kyle Skipper
980,football,Merritt Island,Jeff Mclean
981,football,Mount Dora,Frank Scott
982,football,Mulberry,Kenneth Grantham
983,football,Nature Coast Tech,Cory Johns
984,football,North Marion,WILLIE OFFORD
985,football,Northwestern,MAX EDWARDS
986,football,Orange Park,Thomas MacPherson
987,football,Parker,Char-ron Dorsey
988,football,Paxon School For Advanced Studies,Steve Brown
989,football,Pensacola,Mike Mincy
990,football,Pine Forest,Ronnie Douglas
991,football,Ribault,Marlon White
992,football,Rickards,Quintin Lewis
993,football,Ridgeview,Matt Knauss
994,football,River Ridge,Michelle Boniol
995,football,Robinson,Craig Everhart
996,football,Rockledge,Wayne Younger
997,football,Sebring,LaVaar Scott
998,football,Stanton,Chris Crider
999,football,Stranahan,Travis Harden
1000,football,Suncoast,Brian Pulaski
1001,football,Vanguard,Edwin Farmer
1002,football,Wakulla,Barry Klees
1003,football,Weeki Wachee,Christopher Cook
1004,football,Wesley Chapel,Anthony Egan
1005,football,West Florida,Rhett Summerford
1006,football,Westside,Rodney DuBose
1007,football,Bayshore Christian,Lane Mclaughlin
1008,football,First Coast Christian,Mike Koloski
1009,football,Gainesville Christian Community,James Schrader
1010,football,Hernando Christian Academy,David Raley
1011,football,Hillsborough Baptist,Douglas Boyd
1012,football,Hope Christian Academy,Aaron Morgan
1013,football,Peniel Baptist Academy,Jonathan Goodwin
1014,football,Oaks,Alvin McCormick
1015,football,Aquinas,James Leonard
1016,football,Athens Academy,ken whitehead
1017,football,Athens Christian,Chris Williams
1018,football,Brookstone,Blair Harrison
1019,football,Calvary Day,mark stroud
1020,football,Christian Heritage,Jay Poag
1021,football,Darlington,Thomas Atha
1022,football,Deerfield-Windsor,Allen Lowe
1023,football,Eagle's Landing Christian Academy,Jonathan Gess
1024,football,First Presbyterian Day,Greg Moore
1025,football,George Walton Academy,Matt Reynolds
1026,football,Hebron Christian Academy,Jeff Saturday
1027,football,King's Ridge Christian,Jeff Pickren
1028,football,Lakeview Academy,Deuce Roark
1029,football,Landmark Christian,mike sherrard
1030,football,Loganville Christian Academy,Adam Miller
1031,football,Mount de Sales Academy,Carsten Franklin
1032,football,Mount Paran Christian,Mitch Jordan
1033,football,Mount Pisgah Christian,Mike Forester
1034,football,Mount Vernon,wayne dabbs
1035,football,North Cobb Christian,Mark Hollars
1036,football,Our Lady of Mercy,James Aull
1037,football,Pinecrest Academy,Terance Mathis
1038,football,Prince Avenue Christian,Greg Vandagriff
1039,football,Providence Christian Academy,Parker Conley
1040,football,Savannah Christian,baker woodward
1041,football,Savannah Country Day,jim collis
1042,football,St. Anne-Pacelli,Dwight Jones
1043,football,St. Francis,Frank Barden
1044,football,Stratford Academy,Mark Farriba
1045,football,Strong Rock Christian,Tommy Webb
1046,football,Tattnall Square Academy,Chance Jones
1047,football,Trinity Christian,Kenny Dallas
1048,football,Walker,Matt Casper
1049,football,Wesleyan,Franklin Pridgen
1050,football,Academy for Classical Education,Jason Stephens
1051,football,Armuchee,Jeremy Green
1052,football,Atkinson County,Carl McGowan
1053,football,Baconton Charter,Parker Rentz
1054,football,Bowdon,Rich Fendley
1055,football,Brooks County,Maurice Freeman
1056,football,Business Engineering Science Tech,joshua moore
1057,football,Calhoun County,detrich wadley
1058,football,Central,Cedric Stegall
1059,football,Charlton County,Rich McWhorter
1060,football,Chattahoochee County,Jimmie Allen
1061,football,Claxton,Anthony Welch
1062,football,Clinch County,Jim Dickerson
1063,football,Commerce,Mike Brown
1064,football,Crawford County,Jhon Smith
1065,football,Dooly County,Phillip Hale
1066,football,Dublin,Roger Holmes
1067,football,Emanuel County Institute,Chris Kearson
1068,football,Georgia Military College,Lee Coleman
1069,football,Glascock County,Chris Kelley
1070,football,Gordon Lee,Josh Groce
1071,football,Greene County,Larry Milligan
1072,football,Greenville,Tyler Wynn
1073,football,Hancock Central,MARLEAU BLOUNT
1074,football,Hawkinsville,Shane Williamson
1075,football,Irwin County,buddy nobles
1076,football,Jenkins County,Charley Waters
1077,football,Johnson County,don norton
1078,football,Lincoln County,Parker Martin
1079,football,Manchester,Evan Hochstetler
1080,football,Marion County,Chris Kirksey
1081,football,McIntosh County Academy,Bradley Warren
1082,football,Metter,Rodney Garvin
1083,football,Miller County,David Bell
1084,football,Mitchell County,Ruth Lee
1085,football,Montgomery County,Tim Suttles
1086,football,Mt. Zion,Brad Gordon
1087,football,Pelham,Dondrial Pinkins
1088,football,Portal,Matt Smith
1089,football,Schley County,Darren Alford
1090,football,Screven County,ron duncan
1091,football,Seminole County,Trey Woolf
1092,football,Social Circle,Rob Patton
1093,football,Taylor County,Mark Wilson
1094,football,Telfair County,Matt Burleson
1095,football,Towns County,Jason Roquemore
1096,football,Treutlen,Steve Versprille
1097,football,Turner County,Kevious Johnson
1098,football,Twiggs County,Irade Perry
1099,football,Warren County,Cherard Freeman
1100,football,Washington-Wilkes,T.C. Jay
1101,football,Wheeler County,Timothy McArthur
1102,football,Wilcox County,Rob Stowe
1103,football,Bacon County,Kyle Langford
1104,football,Banks County,Jay Reid
1105,football,Bleckley County,Matthew Grafton
1106,football,Bremen,Davis Russell
1107,football,Butler,Myron Newton
1108,football,Callaway,Pete Wiggins
1109,football,Chattooga,Shawn Peek
1110,football,Columbia,Brian Montgomery
1111,football,Coosa,joey mathis
1112,football,Dodge County,tony braswell
1113,football,Early County,Joel Harvin
1114,football,East Laurens,Bin Turner
1115,football,Fannin County,Chad Cheatham
1116,football,Fitzgerald,Jason Strickland
1117,football,Glenn Hills,Brandon Tull
1118,football,Haralson County,Scott Peavey
1119,football,Heard County,Charles Israel
1120,football,Jasper County,Roderick Jackson
1121,football,Jeff Davis,Lance Helton
1122,football,Jefferson County,J.B. Arnold
1123,football,Laney,Coach McFadden
1124,football,Lovett,Brandon Holmes
1125,football,Model,Gordon Powers
1126,football,Northeast,Jeremy Wiggins
1127,football,Oglethorpe County,Ronnie Harris
1128,football,Pace Academy,Chris Slade
1129,football,Pepperell,Rick Hurst
1130,football,Putnam County,Shaun Pope
1131,football,Rabun County,Lee Shaw
1132,football,Riverside Military Academy,Nicholas Garrett
1133,football,South Atlanta,WB Stephens
1134,football,Swainsboro,Scott Roberts
1135,football,Temple,Scotty Ward
1136,football,Therrell,Greg Sullivan
1137,football,Thomasville,Zach Grage
1138,football,Toombs County,Marsh Richie
1139,football,Towers,Brian Montgomery
1140,football,Union County,Brian Allison
1141,football,Vidalia,Lee Chomskis
1142,football,Washington,chauncey Prather
1143,football,Washington County,Joel Ingram
1144,football,Westside,Robert Davis
1145,football,Academy of Richmond County,Lyle Burns
1146,football,Adairsville,Eric Bishop
1147,football,Appling County,Brooks Johnson
1148,football,Beach,Ulysses Hawthorne
1149,football,Brantley County,Geoff Cannon
1150,football,Burke County,Eric Parker
1151,football,Carver,Darren Myles
1152,football,Central,Joaquin Sample
1153,football,Cherokee Bluff,Tommy Jones
